,open,high,low,close,adjclose,volume,ticker
2018-02-22,3237.569091796875,3269.916015625,3234.114990234375,3268.55908203125,3268.55908203125,138700,000001.SS
2018-02-23,3275.428955078125,3294.134033203125,3258.488037109375,3289.02392578125,3289.02392578125,145800,000001.SS
2018-02-26,3307.294921875,3335.986083984375,3281.614990234375,3329.573974609375,3329.573974609375,188600,000001.SS
2018-02-27,3328.672119140625,3328.672119140625,3284.62890625,3292.068115234375,3292.068115234375,174200,000001.SS
2018-02-28,3264.05908203125,3277.83203125,3239.843994140625,3259.407958984375,3259.407958984375,151000,000001.SS
2018-03-01,3235.089111328125,3280.14892578125,3228.5849609375,3273.7548828125,3273.7548828125,159100,000001.SS
2018-03-02,3248.446044921875,3269.93798828125,3242.26708984375,3254.528076171875,3254.528076171875,150900,000001.SS
2018-03-05,3255.87109375,3269.39990234375,3236.717041015625,3256.926025390625,3256.926025390625,144800,000001.SS
2018-03-06,3266.487060546875,3290.2529296875,3243.654052734375,3289.64208984375,3289.64208984375,195400,000001.SS
2018-03-07,3288.864990234375,3308.406005859375,3264.763916015625,3271.66796875,3271.66796875,168700,000001.SS
2018-03-08,3268.346923828125,3289.4970703125,3261.552001953125,3288.406005859375,3288.406005859375,149800,000001.SS
2018-03-09,3291.426025390625,3309.715087890625,3283.55908203125,3307.166015625,3307.166015625,168400,000001.SS
2018-03-12,3319.208984375,3333.56103515625,3313.554931640625,3326.698974609375,3326.698974609375,206500,000001.SS
2018-03-13,3324.1220703125,3333.875,3307.3759765625,3310.239013671875,3310.239013671875,177100,000001.SS
2018-03-14,3298.666015625,3304.97900390625,3287.35595703125,3291.382080078125,3291.382080078125,157500,000001.SS
2018-03-15,3277.513916015625,3297.097900390625,3273.200927734375,3291.112060546875,3291.112060546875,148600,000001.SS
2018-03-16,3290.208984375,3300.56494140625,3269.282958984375,3269.882080078125,3269.882080078125,141200,000001.SS
2018-03-19,3264.927978515625,3280.56689453125,3251.047119140625,3279.251953125,3279.251953125,138000,000001.SS
2018-03-20,3257.218994140625,3292.573974609375,3252.43310546875,3290.639892578125,3290.639892578125,139900,000001.SS
2018-03-21,3299.73095703125,3314.208984375,3268.8779296875,3280.951904296875,3280.951904296875,168400,000001.SS
2018-03-22,3281.264892578125,3288.797119140625,3242.761962890625,3263.47998046875,3263.47998046875,150400,000001.SS
2018-03-23,3172.77197265625,3188.235107421875,3110.6640625,3152.760986328125,3152.760986328125,275500,000001.SS
2018-03-26,3117.319091796875,3134.27587890625,3091.4580078125,3133.721923828125,3133.721923828125,186400,000001.SS
2018-03-27,3164.798095703125,3172.778076171875,3143.570068359375,3166.64892578125,3166.64892578125,189100,000001.SS
2018-03-28,3130.571044921875,3165.212890625,3117.533935546875,3122.2900390625,3122.2900390625,163500,000001.SS
2018-03-29,3127.262939453125,3174.509033203125,3098.2470703125,3160.531005859375,3160.531005859375,170300,000001.SS
2018-03-30,3161.785888671875,3177.720947265625,3152.888916015625,3168.89697265625,3168.89697265625,154600,000001.SS
2018-04-02,3169.779052734375,3192.340087890625,3159.986083984375,3163.178955078125,3163.178955078125,177700,000001.SS
2018-04-03,3130.012939453125,3144.33203125,3119.132080078125,3136.633056640625,3136.633056640625,152200,000001.SS
2018-04-04,3147.049072265625,3163.340087890625,3128.866943359375,3131.111083984375,3131.111083984375,147000,000001.SS
2018-04-09,3125.44189453125,3146.093017578125,3110.302978515625,3138.2939453125,3138.2939453125,139600,000001.SS
2018-04-10,3144.257080078125,3190.64892578125,3139.0810546875,3190.322021484375,3190.322021484375,168200,000001.SS
2018-04-11,3197.3720703125,3220.844970703125,3191.5869140625,3208.08203125,3208.08203125,175900,000001.SS
2018-04-12,3203.278076171875,3205.251953125,3177.049072265625,3180.157958984375,3180.157958984375,148200,000001.SS
2018-04-13,3192.0419921875,3197.89599609375,3155.506103515625,3159.052001953125,3159.052001953125,127600,000001.SS
2018-04-16,3152.887939453125,3153.10595703125,3096.10009765625,3110.64892578125,3110.64892578125,154400,000001.SS
2018-04-17,3112.97509765625,3118.760009765625,3064.028076171875,3066.797119140625,3066.797119140625,147200,000001.SS
2018-04-18,3091.909912109375,3096.888916015625,3041.625,3091.39892578125,3091.39892578125,159300,000001.SS
2018-04-19,3094.27392578125,3127.43896484375,3090.287109375,3117.3759765625,3117.3759765625,160100,000001.SS
2018-04-20,3105.4619140625,3111.1708984375,3065.9208984375,3071.54296875,3071.54296875,155100,000001.SS
2018-04-23,3063.443115234375,3085.056884765625,3045.93701171875,3068.011962890625,3068.011962890625,131700,000001.SS
2018-04-24,3069.74609375,3136.0400390625,3069.74609375,3128.927001953125,3128.927001953125,162300,000001.SS
2018-04-25,3112.39794921875,3122.907958984375,3107.0009765625,3117.97412109375,3117.97412109375,127300,000001.SS
2018-04-26,3119.49609375,3121.93310546875,3067.928955078125,3075.030029296875,3075.030029296875,134000,000001.SS
2018-04-27,3082.4150390625,3088.034912109375,3049.9140625,3082.23193359375,3082.23193359375,131200,000001.SS
2018-05-02,3087.408935546875,3097.60400390625,3064.762939453125,3081.177001953125,3081.177001953125,134200,000001.SS
2018-05-03,3074.51708984375,3105.659912109375,3056.156982421875,3100.85888671875,3100.85888671875,140000,000001.SS
2018-05-04,3093.116943359375,3104.093017578125,3086.784912109375,3091.032958984375,3091.032958984375,118700,000001.SS
2018-05-07,3094.89892578125,3136.8359375,3091.657958984375,3136.64501953125,3136.64501953125,138900,000001.SS
2018-05-08,3135.2958984375,3169.700927734375,3134.06201171875,3161.498046875,3161.498046875,146900,000001.SS
2018-05-09,3160.137939453125,3165.373046875,3145.656982421875,3159.14990234375,3159.14990234375,122600,000001.SS
2018-05-10,3169.050048828125,3176.137939453125,3155.532958984375,3174.4130859375,3174.4130859375,133000,000001.SS
2018-05-11,3179.797119140625,3180.756103515625,3162.2119140625,3163.262939453125,3163.262939453125,130700,000001.SS
2018-05-14,3167.0419921875,3183.81591796875,3163.47607421875,3174.031982421875,3174.031982421875,129300,000001.SS
2018-05-15,3180.425048828125,3192.806884765625,3164.51806640625,3192.117919921875,3192.117919921875,124500,000001.SS
2018-05-16,3180.22607421875,3191.947998046875,3166.81103515625,3169.56494140625,3169.56494140625,130500,000001.SS
2018-05-17,3170.006103515625,3172.76611328125,3148.62109375,3154.282958984375,3154.282958984375,114000,000001.SS
2018-05-18,3151.08203125,3193.452880859375,3144.77587890625,3193.302978515625,3193.302978515625,136500,000001.SS
2018-05-21,3206.176025390625,3219.739990234375,3203.3359375,3213.840087890625,3213.840087890625,164500,000001.SS
2018-05-22,3211.2470703125,3214.589111328125,3192.22802734375,3214.35009765625,3214.35009765625,144300,000001.SS
2018-05-23,3205.43701171875,3205.43701171875,3168.964111328125,3168.964111328125,3168.964111328125,157800,000001.SS
2018-05-24,3167.93896484375,3173.531005859375,3152.069091796875,3154.65087890625,3154.65087890625,124100,000001.SS
2018-05-25,3148.409912109375,3156.72607421875,3131.068115234375,3141.302978515625,3141.302978515625,128600,000001.SS
2018-05-28,3136.80908203125,3149.6650390625,3115.958984375,3135.08203125,3135.08203125,128800,000001.SS
2018-05-29,3129.62109375,3143.2080078125,3112.153076171875,3120.4609375,3120.4609375,135700,000001.SS
2018-05-30,3081.14208984375,3085.39697265625,3041.0,3041.443115234375,3041.443115234375,155100,000001.SS
2018-05-31,3061.8291015625,3098.075927734375,3054.26904296875,3095.47412109375,3095.47412109375,140500,000001.SS
2018-06-01,3084.75390625,3102.087890625,3059.785888671875,3075.136962890625,3075.136962890625,129900,000001.SS
2018-06-04,3083.427001953125,3098.402099609375,3076.993896484375,3091.19091796875,3091.19091796875,114600,000001.SS
2018-06-05,3088.008056640625,3114.76904296875,3080.0458984375,3114.2060546875,3114.2060546875,118700,000001.SS
2018-06-06,3109.175048828125,3117.52490234375,3103.532958984375,3115.179931640625,3115.179931640625,120200,000001.SS
2018-06-07,3121.18408203125,3128.715087890625,3105.577880859375,3109.4990234375,3109.4990234375,127800,000001.SS
2018-06-08,3100.60400390625,3100.68505859375,3053.2880859375,3067.14794921875,3067.14794921875,134700,000001.SS
2018-06-11,3057.339111328125,3063.610107421875,3037.9140625,3052.782958984375,3052.782958984375,108600,000001.SS
2018-06-12,3053.028076171875,3081.447021484375,3034.10107421875,3079.802001953125,3079.802001953125,113300,000001.SS
2018-06-13,3071.464111328125,3071.464111328125,3044.1201171875,3049.797119140625,3049.797119140625,119600,000001.SS
2018-06-14,3038.070068359375,3066.047119140625,3032.406005859375,3044.159912109375,3044.159912109375,115500,000001.SS
2018-06-15,3037.451904296875,3048.797119140625,3008.73193359375,3021.90087890625,3021.90087890625,144500,000001.SS
2018-06-19,2982.64990234375,2984.970947265625,2871.35498046875,2907.822021484375,2907.822021484375,230600,000001.SS
2018-06-20,2889.98388671875,2925.56103515625,2872.1630859375,2915.73095703125,2915.73095703125,144300,000001.SS
2018-06-21,2912.0029296875,2940.5859375,2872.618896484375,2875.81005859375,2875.81005859375,154400,000001.SS
2018-06-22,2855.5849609375,2891.968994140625,2837.14404296875,2889.760009765625,2889.760009765625,126100,000001.SS
2018-06-25,2903.449951171875,2908.6240234375,2857.87109375,2859.3359375,2859.3359375,121900,000001.SS
2018-06-26,2829.9951171875,2850.239990234375,2803.784912109375,2844.508056640625,2844.508056640625,125900,000001.SS
2018-06-27,2842.39599609375,2854.258056640625,2798.800048828125,2813.177978515625,2813.177978515625,129400,000001.SS
2018-06-28,2799.904052734375,2825.987060546875,2782.446044921875,2786.89697265625,2786.89697265625,118400,000001.SS
2018-06-29,2789.81103515625,2848.3720703125,2782.381103515625,2847.41796875,2847.41796875,125700,000001.SS
2018-07-02,2841.580078125,2845.679931640625,2756.81494140625,2775.556884765625,2775.556884765625,137000,000001.SS
2018-07-03,2774.570068359375,2786.887939453125,2722.448974609375,2786.887939453125,2786.887939453125,142500,000001.SS
2018-07-04,2776.632080078125,2793.178955078125,2754.155029296875,2759.1259765625,2759.1259765625,123300,000001.SS
2018-07-05,2755.339111328125,2777.52294921875,2727.93994140625,2733.882080078125,2733.882080078125,129200,000001.SS
2018-07-06,2731.35302734375,2768.8740234375,2691.02099609375,2747.22900390625,2747.22900390625,136300,000001.SS
2018-07-09,2752.447021484375,2815.7900390625,2752.447021484375,2815.110107421875,2815.110107421875,121500,000001.SS
2018-07-10,2819.7119140625,2828.492919921875,2800.625,2827.625,2827.625,117100,000001.SS
2018-07-11,2780.7041015625,2794.360107421875,2752.43505859375,2777.77099609375,2777.77099609375,126800,000001.SS
2018-07-12,2771.041015625,2844.193115234375,2771.041015625,2837.658935546875,2837.658935546875,147000,000001.SS
2018-07-13,2831.427978515625,2835.462890625,2818.847900390625,2831.18408203125,2831.18408203125,117700,000001.SS
2018-07-16,2827.08203125,2837.509033203125,2804.492919921875,2814.0419921875,2814.0419921875,107800,000001.SS
2018-07-17,2806.885009765625,2806.9189453125,2774.761962890625,2798.1259765625,2798.1259765625,105400,000001.SS
2018-07-18,2801.777099609375,2818.39501953125,2786.0400390625,2787.257080078125,2787.257080078125,121000,000001.SS
2018-07-19,2791.01611328125,2805.010986328125,2764.486083984375,2772.544921875,2772.544921875,114500,000001.SS
2018-07-20,2769.75390625,2837.862060546875,2753.840087890625,2829.27099609375,2829.27099609375,145900,000001.SS
2018-07-23,2815.200927734375,2863.571044921875,2809.615966796875,2859.5419921875,2859.5419921875,173400,000001.SS
2018-07-24,2862.26708984375,2911.465087890625,2862.26708984375,2905.56201171875,2905.56201171875,229600,000001.SS
2018-07-25,2911.452880859375,2912.31298828125,2894.0390625,2903.64697265625,2903.64697265625,167800,000001.SS
2018-07-26,2905.7939453125,2915.297119140625,2875.700927734375,2882.22509765625,2882.22509765625,168400,000001.SS
2018-07-27,2879.68994140625,2889.694091796875,2864.110107421875,2873.593994140625,2873.593994140625,146400,000001.SS
2018-07-30,2871.93994140625,2896.010986328125,2850.2958984375,2869.050048828125,2869.050048828125,151700,000001.SS
2018-07-31,2866.89892578125,2884.679931640625,2854.320068359375,2876.40087890625,2876.40087890625,118900,000001.SS
2018-08-01,2882.506103515625,2897.39990234375,2823.928955078125,2824.533935546875,2824.533935546875,149500,000001.SS
2018-08-02,2815.343994140625,2815.343994140625,2726.48291015625,2768.02392578125,2768.02392578125,174200,000001.SS
2018-08-03,2763.39599609375,2777.656982421875,2740.431884765625,2740.443115234375,2740.443115234375,127000,000001.SS
2018-08-06,2736.52587890625,2760.47412109375,2692.322021484375,2705.156982421875,2705.156982421875,129800,000001.SS
2018-08-07,2711.736083984375,2779.3740234375,2696.0390625,2779.3740234375,2779.3740234375,149600,000001.SS
2018-08-08,2771.12890625,2779.912109375,2741.06689453125,2744.070068359375,2744.070068359375,147700,000001.SS
2018-08-09,2729.5791015625,2801.658935546875,2726.215087890625,2794.382080078125,2794.382080078125,151700,000001.SS
2018-08-10,2791.402099609375,2806.114990234375,2777.506103515625,2795.31005859375,2795.31005859375,121500,000001.SS
2018-08-13,2769.01708984375,2789.798095703125,2742.56005859375,2785.8720703125,2785.8720703125,127500,000001.SS
2018-08-14,2780.736083984375,2789.444091796875,2766.569091796875,2780.965087890625,2780.965087890625,109600,000001.SS
2018-08-15,2777.2490234375,2777.702880859375,2721.239990234375,2723.258056640625,2723.258056640625,116200,000001.SS
2018-08-16,2691.426025390625,2732.948974609375,2672.740966796875,2705.19189453125,2705.19189453125,120300,000001.SS
2018-08-17,2723.886962890625,2730.3330078125,2665.592041015625,2668.966064453125,2668.966064453125,112400,000001.SS
2018-08-20,2673.06591796875,2698.466064453125,2653.112060546875,2698.466064453125,2698.466064453125,110800,000001.SS
2018-08-21,2700.342041015625,2739.173095703125,2696.2919921875,2733.825927734375,2733.825927734375,113600,000001.SS
2018-08-22,2731.9580078125,2731.9580078125,2709.06201171875,2714.60791015625,2714.60791015625,93700,000001.SS
2018-08-23,2714.866943359375,2736.010009765625,2700.803955078125,2724.6240234375,2724.6240234375,98400,000001.SS
2018-08-24,2717.0810546875,2748.823974609375,2705.323974609375,2729.430908203125,2729.430908203125,100500,000001.SS
2018-08-27,2736.319091796875,2780.89892578125,2736.319091796875,2780.89892578125,2780.89892578125,132800,000001.SS
2018-08-28,2782.29296875,2791.389892578125,2769.40087890625,2777.98095703125,2777.98095703125,118700,000001.SS
2018-08-29,2774.864990234375,2778.5390625,2762.35009765625,2769.294921875,2769.294921875,100200,000001.SS
2018-08-30,2769.33203125,2780.527099609375,2736.345947265625,2737.737060546875,2737.737060546875,106100,000001.SS
2018-08-31,2730.113037109375,2744.631103515625,2710.537109375,2725.25,2725.25,109800,000001.SS
2018-09-03,2716.404052734375,2722.85205078125,2692.364013671875,2720.73388671875,2720.73388671875,102200,000001.SS
2018-09-04,2720.64794921875,2756.60693359375,2712.3759765625,2750.580078125,2750.580078125,109000,000001.SS
2018-09-05,2741.3798828125,2745.467041015625,2704.3369140625,2704.3369140625,2704.3369140625,105000,000001.SS
2018-09-06,2697.577880859375,2719.406005859375,2683.7451171875,2691.593017578125,2691.593017578125,99000,000001.SS
2018-09-07,2696.677978515625,2728.5458984375,2683.718994140625,2702.301025390625,2702.301025390625,107500,000001.SS
2018-09-10,2698.010986328125,2703.428955078125,2667.31689453125,2669.485107421875,2669.485107421875,103600,000001.SS
2018-09-11,2668.487060546875,2680.572998046875,2652.7041015625,2664.800048828125,2664.800048828125,99900,000001.SS
2018-09-12,2659.743896484375,2672.073974609375,2647.169921875,2656.110107421875,2656.110107421875,90000,000001.SS
2018-09-13,2679.2080078125,2689.06201171875,2653.18896484375,2686.577880859375,2686.577880859375,107300,000001.SS
2018-09-14,2688.779052734375,2694.919921875,2675.2900390625,2681.64306640625,2681.64306640625,100000,000001.SS
2018-09-17,2671.291015625,2671.291015625,2647.9150390625,2651.7890625,2651.7890625,88200,000001.SS
2018-09-18,2644.2958984375,2700.193115234375,2644.2958984375,2699.949951171875,2699.949951171875,115800,000001.SS
2018-09-19,2694.799072265625,2746.080078125,2690.993896484375,2730.85009765625,2730.85009765625,141600,000001.SS
2018-09-20,2732.169921875,2743.965087890625,2724.083984375,2729.243896484375,2729.243896484375,111400,000001.SS
2018-09-21,2733.8740234375,2797.485107421875,2722.031982421875,2797.485107421875,2797.485107421875,158000,000001.SS
2018-09-25,2775.06591796875,2790.031982421875,2771.159912109375,2781.138916015625,2781.138916015625,112000,000001.SS
2018-09-26,2785.31689453125,2827.341064453125,2783.342041015625,2806.81298828125,2806.81298828125,139600,000001.SS
2018-09-27,2805.79296875,2810.506103515625,2786.322021484375,2791.77490234375,2791.77490234375,124000,000001.SS
2018-09-28,2794.263916015625,2821.7548828125,2791.8359375,2821.35009765625,2821.35009765625,134300,000001.SS
2018-10-08,2768.2080078125,2771.93798828125,2710.177978515625,2716.510009765625,2716.510009765625,149500,000001.SS
2018-10-09,2713.73193359375,2734.31396484375,2711.197021484375,2721.012939453125,2721.012939453125,116800,000001.SS
2018-10-10,2723.72412109375,2743.548095703125,2703.06298828125,2725.8369140625,2725.8369140625,113500,000001.SS
2018-10-11,2643.073974609375,2661.285888671875,2560.31591796875,2583.4580078125,2583.4580078125,197200,000001.SS
2018-10-12,2574.0419921875,2615.9169921875,2536.6650390625,2606.9130859375,2606.9130859375,170100,000001.SS
2018-10-15,2605.912109375,2611.968994140625,2564.738037109375,2568.097900390625,2568.097900390625,118600,000001.SS
2018-10-16,2567.763916015625,2597.715087890625,2536.44091796875,2546.330078125,2546.330078125,119400,000001.SS
2018-10-17,2574.31298828125,2582.549072265625,2517.572998046875,2561.614013671875,2561.614013671875,130000,000001.SS
2018-10-18,2544.910888671875,2544.910888671875,2485.618896484375,2486.4189453125,2486.4189453125,125400,000001.SS
2018-10-19,2460.0810546875,2553.386962890625,2449.197021484375,2550.465087890625,2550.465087890625,147300,000001.SS
2018-10-22,2565.64404296875,2675.406005859375,2565.64404296875,2654.8759765625,2654.8759765625,211900,000001.SS
2018-10-23,2652.64794921875,2659.81201171875,2583.260986328125,2594.825927734375,2594.825927734375,178300,000001.SS
2018-10-24,2579.971923828125,2640.402099609375,2577.77294921875,2603.294921875,2603.294921875,160100,000001.SS
2018-10-25,2540.93505859375,2606.10107421875,2531.534912109375,2603.800048828125,2603.800048828125,162000,000001.SS
2018-10-26,2610.89794921875,2626.115966796875,2580.844970703125,2598.846923828125,2598.846923828125,158900,000001.SS
2018-10-29,2593.591064453125,2595.537109375,2529.18798828125,2542.10302734375,2542.10302734375,134200,000001.SS
2018-10-30,2538.573974609375,2586.9189453125,2521.783935546875,2568.048095703125,2568.048095703125,166700,000001.SS
2018-10-31,2573.014892578125,2612.922119140625,2567.027099609375,2602.782958984375,2602.782958984375,180600,000001.SS
2018-11-01,2617.032958984375,2636.799072265625,2603.65087890625,2606.237060546875,2606.237060546875,200900,000001.SS
2018-11-02,2649.2509765625,2676.47607421875,2628.8701171875,2676.47607421875,2676.47607421875,225000,000001.SS
2018-11-05,2665.427001953125,2673.18798828125,2639.27099609375,2665.430908203125,2665.430908203125,193800,000001.SS
2018-11-06,2660.718994140625,2660.863037109375,2635.321044921875,2659.35595703125,2659.35595703125,163700,000001.SS
2018-11-07,2659.844970703125,2675.677001953125,2639.24609375,2641.342041015625,2641.342041015625,173200,000001.SS
2018-11-08,2660.0869140625,2662.368896484375,2632.301025390625,2635.632080078125,2635.632080078125,159600,000001.SS
2018-11-09,2621.238037109375,2621.238037109375,2598.160888671875,2598.8720703125,2598.8720703125,152400,000001.SS
2018-11-12,2593.199951171875,2631.169921875,2590.2109375,2630.52001953125,2630.52001953125,175000,000001.SS
2018-11-13,2600.5,2666.485107421875,2597.347900390625,2654.8798828125,2654.8798828125,249300,000001.SS
2018-11-14,2648.30908203125,2658.306884765625,2627.95703125,2632.242919921875,2632.242919921875,238400,000001.SS
2018-11-15,2632.137939453125,2668.169921875,2631.887939453125,2668.169921875,2668.169921875,207800,000001.SS
2018-11-16,2669.780029296875,2695.569091796875,2657.033935546875,2679.110107421875,2679.110107421875,242200,000001.SS
2018-11-19,2681.89892578125,2703.511962890625,2674.177978515625,2703.511962890625,2703.511962890625,231700,000001.SS
2018-11-20,2684.287109375,2690.830078125,2643.35888671875,2645.85498046875,2645.85498046875,215900,000001.SS
2018-11-21,2619.821044921875,2653.7958984375,2617.77587890625,2651.5048828125,2651.5048828125,182600,000001.SS
2018-11-22,2655.89599609375,2658.0009765625,2634.48291015625,2645.43408203125,2645.43408203125,149300,000001.SS
2018-11-23,2640.6669921875,2642.035888671875,2577.35107421875,2579.48291015625,2579.48291015625,191500,000001.SS
2018-11-26,2580.842041015625,2594.9970703125,2568.034912109375,2575.81005859375,2575.81005859375,134300,000001.SS
2018-11-27,2585.825927734375,2592.534912109375,2566.166015625,2574.678955078125,2574.678955078125,123700,000001.SS
2018-11-28,2575.4541015625,2601.962890625,2561.56201171875,2601.737060546875,2601.737060546875,146000,000001.SS
2018-11-29,2613.781005859375,2617.548095703125,2567.443115234375,2567.443115234375,2567.443115234375,157200,000001.SS
2018-11-30,2564.56396484375,2590.2099609375,2555.322021484375,2588.18798828125,2588.18798828125,139300,000001.SS
2018-12-03,2647.132080078125,2665.298095703125,2629.18408203125,2654.798095703125,2654.798095703125,207500,000001.SS
2018-12-04,2651.56103515625,2666.077880859375,2644.89599609375,2665.9580078125,2665.9580078125,167900,000001.SS
2018-12-05,2629.8330078125,2660.388916015625,2625.9130859375,2649.804931640625,2649.804931640625,154500,000001.SS
2018-12-06,2629.820068359375,2633.677978515625,2603.132080078125,2605.180908203125,2605.180908203125,141700,000001.SS
2018-12-07,2609.341064453125,2614.58203125,2599.278076171875,2605.887939453125,2605.887939453125,109100,000001.SS
2018-12-10,2589.194091796875,2599.761962890625,2576.241943359375,2584.58203125,2584.58203125,113200,000001.SS
2018-12-11,2587.014892578125,2596.14599609375,2583.196044921875,2594.087890625,2594.087890625,101300,000001.SS
2018-12-12,2608.114013671875,2610.009033203125,2595.074951171875,2602.153076171875,2602.153076171875,103500,000001.SS
2018-12-13,2607.14404296875,2645.8369140625,2599.458984375,2634.049072265625,2634.049072265625,150700,000001.SS
2018-12-14,2627.282958984375,2629.1640625,2593.740966796875,2593.740966796875,2593.740966796875,145900,000001.SS
2018-12-17,2587.262939453125,2598.967041015625,2573.866943359375,2597.97412109375,2597.97412109375,117400,000001.SS
2018-12-18,2583.634033203125,2599.14794921875,2563.572998046875,2576.64990234375,2576.64990234375,117000,000001.SS
2018-12-19,2578.675048828125,2579.8740234375,2547.077880859375,2549.56298828125,2549.56298828125,107700,000001.SS
2018-12-20,2544.5048828125,2554.85888671875,2516.01904296875,2536.26806640625,2536.26806640625,120600,000001.SS
2018-12-21,2526.553955078125,2527.4208984375,2498.694091796875,2516.2509765625,2516.2509765625,115700,000001.SS
2018-12-24,2506.737060546875,2529.43994140625,2500.443115234375,2527.007080078125,2527.007080078125,97300,000001.SS
2018-12-25,2503.949951171875,2513.964111328125,2462.844970703125,2504.819091796875,2504.819091796875,136500,000001.SS
2018-12-26,2501.1201171875,2513.825927734375,2492.075927734375,2498.2939453125,2498.2939453125,108800,000001.SS
2018-12-27,2527.717041015625,2532.001953125,2483.0859375,2483.0859375,2483.0859375,135400,000001.SS
2018-12-28,2483.616943359375,2505.114013671875,2478.324951171875,2493.89599609375,2493.89599609375,119200,000001.SS
2019-01-02,2497.881103515625,2500.278076171875,2456.423095703125,2465.291015625,2465.291015625,109900,000001.SS
2019-01-03,2461.782958984375,2488.47900390625,2455.926025390625,2464.363037109375,2464.363037109375,124400,000001.SS
2019-01-04,2446.01904296875,2515.31591796875,2440.906982421875,2514.867919921875,2514.867919921875,168900,000001.SS
2019-01-07,2528.698974609375,2536.97802734375,2515.508056640625,2533.089111328125,2533.089111328125,177300,000001.SS
2019-01-08,2530.300048828125,2531.344970703125,2520.1650390625,2526.4619140625,2526.4619140625,158100,000001.SS
2019-01-09,2536.4169921875,2574.407958984375,2536.156982421875,2544.344970703125,2544.344970703125,191900,000001.SS
2019-01-10,2543.85302734375,2551.825927734375,2531.6640625,2535.09912109375,2535.09912109375,159900,000001.SS
2019-01-11,2539.549072265625,2554.787109375,2533.35888671875,2553.8310546875,2553.8310546875,149400,000001.SS
2019-01-14,2553.327880859375,2556.2939453125,2533.010009765625,2535.764892578125,2535.764892578125,144800,000001.SS
2019-01-15,2537.3701171875,2571.501953125,2532.43310546875,2570.344970703125,2570.344970703125,160300,000001.SS
2019-01-16,2569.070068359375,2574.236083984375,2563.006103515625,2570.422119140625,2570.422119140625,149300,000001.SS
2019-01-17,2573.575927734375,2582.555908203125,2557.7109375,2559.636962890625,2559.636962890625,162500,000001.SS
2019-01-18,2567.739013671875,2598.884033203125,2565.904052734375,2596.006103515625,2596.006103515625,190800,000001.SS
2019-01-21,2599.05810546875,2618.97998046875,2599.05810546875,2610.509033203125,2610.509033203125,163400,000001.SS
2019-01-22,2609.64208984375,2609.64208984375,2573.06201171875,2579.7041015625,2579.7041015625,152500,000001.SS
2019-01-23,2575.258056640625,2589.512939453125,2572.405029296875,2581.00390625,2581.00390625,131400,000001.SS
2019-01-24,2584.64794921875,2597.2890625,2569.699951171875,2591.694091796875,2591.694091796875,154000,000001.SS
2019-01-25,2596.261962890625,2617.001953125,2595.62890625,2601.722900390625,2601.722900390625,159400,000001.SS
2019-01-28,2615.7119140625,2630.318115234375,2591.10009765625,2596.97705078125,2596.97705078125,147000,000001.SS
2019-01-29,2592.35498046875,2601.736083984375,2559.98193359375,2594.25390625,2594.25390625,155600,000001.SS
2019-01-30,2584.74609375,2598.81494140625,2575.408935546875,2575.575927734375,2575.575927734375,120500,000001.SS
2019-01-31,2581.33203125,2606.6279296875,2571.5791015625,2584.572021484375,2584.572021484375,154300,000001.SS
2019-02-01,2597.778076171875,2618.47705078125,2590.553955078125,2618.23193359375,2618.23193359375,132000,000001.SS
2019-02-11,2613.174072265625,2654.095947265625,2613.174072265625,2653.89599609375,2653.89599609375,154900,000001.SS
2019-02-12,2654.034912109375,2674.47802734375,2648.830078125,2671.89404296875,2671.89404296875,184100,000001.SS
2019-02-13,2674.52001953125,2727.074951171875,2666.52197265625,2721.068115234375,2721.068115234375,243800,000001.SS
2019-02-14,2715.535888671875,2729.455078125,2707.487060546875,2719.699951171875,2719.699951171875,197000,000001.SS
2019-02-15,2712.785888671875,2715.632080078125,2679.784912109375,2682.385009765625,2682.385009765625,196000,000001.SS
2019-02-18,2699.81689453125,2754.35693359375,2699.81689453125,2754.35693359375,2754.35693359375,260400,000001.SS
2019-02-19,2759.49609375,2780.783935546875,2737.5859375,2755.64599609375,2755.64599609375,288000,000001.SS
2019-02-20,2761.05908203125,2767.410888671875,2739.97802734375,2761.218994140625,2761.218994140625,246000,000001.SS
2019-02-21,2759.93798828125,2794.012939453125,2744.97607421875,2751.801025390625,2751.801025390625,298600,000001.SS
2019-02-22,2749.4619140625,2804.22607421875,2736.33203125,2804.22607421875,2804.22607421875,301500,000001.SS
2019-02-25,2838.389892578125,2961.794921875,2838.389892578125,2961.282958984375,2961.282958984375,528700,000001.SS
2019-02-26,2969.097900390625,2995.676025390625,2938.623046875,2941.51611328125,2941.51611328125,565600,000001.SS
2019-02-27,2939.928955078125,2997.488037109375,2924.64306640625,2953.823974609375,2953.823974609375,475000,000001.SS
2019-02-28,2950.054931640625,2965.303955078125,2930.195068359375,2940.9541015625,2940.9541015625,350200,000001.SS
2019-03-01,2954.402099609375,2994.0048828125,2930.8349609375,2994.0048828125,2994.0048828125,345800,000001.SS
2019-03-04,3015.943115234375,3090.7958984375,3006.94189453125,3027.575927734375,3027.575927734375,525600,000001.SS
2019-03-05,3019.8798828125,3054.9619140625,3009.447998046875,3054.2470703125,3054.2470703125,424100,000001.SS
2019-03-06,3060.43310546875,3103.824951171875,3050.111083984375,3102.09912109375,3102.09912109375,555000,000001.SS
